"name","lon","lat","category"
"HDB Block 80D, TELOK BLANGAH ST 31",103.8068661,1.276292,"HDB Flats"
"HDB Block 800, YISHUN RING RD",103.831909,1.418776,"HDB Flats"
"HDB Block 801, FRENCH RD",103.860398,1.3073079,"HDB Flats"
"HDB Block 801, KEAT HONG CL",103.7433614,1.3744888,"HDB Flats"
"HDB Block 801, TAMPINES AVE 4",103.937957,1.34703,"HDB Flats"
"HDB Block 801, WOODLANDS ST 81",103.786135,1.441786,"HDB Flats"
"HDB Block 801, YISHUN RING RD",103.832047,1.418153,"HDB Flats"
"HDB Block 801A, KEAT HONG CL",103.7433614,1.3744888,"HDB Flats"
"HDB Block 801B, KEAT HONG CL",103.7440413,1.37348,"HDB Flats"
"HDB Block 801C, KEAT HONG CL",103.7440413,1.37348,"HDB Flats"
"HDB Block 801D, KEAT HONG CL",103.7440413,1.37348,"HDB Flats"
"HDB Block 802, FRENCH RD",103.8601093,1.3073492,"HDB Flats"
"HDB Block 802, TAMPINES AVE 4",103.937957,1.34703,"HDB Flats"
"HDB Block 802, WOODLANDS ST 81",103.786115,1.440897,"HDB Flats"
"HDB Block 802, YISHUN RING RD",103.8314349,1.418695,"HDB Flats"
"HDB Block 802A, KEAT HONG CL",103.7440413,1.37348,"HDB Flats"
"HDB Block 802B, KEAT HONG CL",103.7440413,1.37348,"HDB Flats"
"HDB Block 802C, KEAT HONG CL",103.7440413,1.37348,"HDB Flats"
"HDB Block 803, CHAI CHEE RD",103.9227585,1.3241556,"HDB Flats"
"HDB Block 803, KEAT HONG CL",103.7440413,1.37348,"HDB Flats"
"HDB Block 803, KING GEORGE'S AVE",103.861059,1.308471,"HDB Flats"
"HDB Block 803, TAMPINES AVE 4",103.9380273,1.3451753,"HDB Flats"
"HDB Block 803, WOODLANDS ST 81",103.786961,1.44043,"HDB Flats"
"HDB Block 803, YISHUN RING RD",103.8312987,1.4183328,"HDB Flats"
"HDB Block 803A, KEAT HONG CL",103.7440413,1.37348,"HDB Flats"
"HDB Block 803B, KEAT HONG CL",103.7434873,1.3732539,"HDB Flats"
"HDB Block 803C, KEAT HONG CL",103.7440413,1.37348,"HDB Flats"
"HDB Block 803D, KEAT HONG CL",103.7440413,1.37348,"HDB Flats"
"HDB Block 804, CHAI CHEE RD",103.9227585,1.3241556,"HDB Flats"
"HDB Block 804, HOUGANG CTRL",103.8946886,1.3709483,"HDB Flats"
"HDB Block 804, KEAT HONG CL",103.7434873,1.3732539,"HDB Flats"
"HDB Block 804, KING GEORGE'S AVE",103.8606211,1.3080471,"HDB Flats"
"HDB Block 804, TAMPINES AVE 4",103.9380273,1.3451753,"HDB Flats"
"HDB Block 804, WOODLANDS ST 81",103.78789,1.4401679,"HDB Flats"
"HDB Block 804, YISHUN RING RD",103.8316406,1.4176713,"HDB Flats"
"HDB Block 804A, KEAT HONG CL",103.7427019,1.3729511,"HDB Flats"
"HDB Block 804B, KEAT HONG CL",103.7434873,1.3732539,"HDB Flats"
"HDB Block 805, CHAI CHEE RD",103.921684,1.32439,"HDB Flats"
"HDB Block 805, HOUGANG CTRL",103.8938785,1.3709267,"HDB Flats"
"HDB Block 805, KEAT HONG CL",103.7427019,1.3729511,"HDB Flats"
"HDB Block 805, KING GEORGE'S AVE",103.8609155,1.3083197,"HDB Flats"
"HDB Block 805, TAMPINES AVE 4",103.9380273,1.3451753,"HDB Flats"
"HDB Block 805, WOODLANDS ST 81",103.7873059,1.4421638,"HDB Flats"
"HDB Block 805, YISHUN RING RD",103.831162,1.4174598,"HDB Flats"
"HDB Block 805A, KEAT HONG CL",103.7427019,1.3729511,"HDB Flats"
"HDB Block 805B, KEAT HONG CL",103.7427019,1.3729511,"HDB Flats"
"HDB Block 805C, KEAT HONG CL",103.7427019,1.3729511,"HDB Flats"
"HDB Block 805D, KEAT HONG CL",103.7440413,1.37348,"HDB Flats"
"HDB Block 806, HOUGANG CTRL",103.8940108,1.3710933,"HDB Flats"
"HDB Block 806, KEAT HONG CL",103.7440413,1.37348,"HDB Flats"
"HDB Block 806, KING GEORGE'S AVE",103.861059,1.308471,"HDB Flats"
"HDB Block 806, TAMPINES AVE 4",103.936761,1.3455919,"HDB Flats"
"HDB Block 806, WOODLANDS ST 81",103.7881765,1.4431576,"HDB Flats"
"HDB Block 806, YISHUN RING RD",103.8309812,1.4172707,"HDB Flats"
"HDB Block 807, CHAI CHEE RD",103.9232223,1.3275598,"HDB Flats"
"HDB Block 807, CHOA CHU KANG AVE 1",103.7448487,1.375306,"HDB Flats"
"HDB Block 807, KING GEORGE'S AVE",103.861059,1.308471,"HDB Flats"
"HDB Block 807, TAMPINES AVE 4",103.936136,1.345854,"HDB Flats"
"HDB Block 807, WOODLANDS ST 81",103.7873059,1.4421638,"HDB Flats"
"HDB Block 807, YISHUN RING RD",103.831489,1.4167366,"HDB Flats"
"HDB Block 807A, CHAI CHEE RD",103.9232223,1.3275598,"HDB Flats"
"HDB Block 807A, CHOA CHU KANG AVE 1",103.7448487,1.375306,"HDB Flats"
"HDB Block 807B, CHAI CHEE RD",103.9232223,1.3275598,"HDB Flats"
"HDB Block 807B, CHOA CHU KANG AVE 1",103.7448487,1.375306,"HDB Flats"
"HDB Block 807C, CHAI CHEE RD",103.9232223,1.3275598,"HDB Flats"
"HDB Block 807C, CHOA CHU KANG AVE 1",103.7455959,1.376412,"HDB Flats"
"HDB Block 808, CHOA CHU KANG AVE 1",103.7448487,1.375306,"HDB Flats"
"HDB Block 808, FRENCH RD",103.860398,1.3073079,"HDB Flats"
"HDB Block 808, TAMPINES AVE 4",103.93595,1.346494,"HDB Flats"
"HDB Block 808, WOODLANDS ST 81",103.786989,1.442411,"HDB Flats"
"HDB Block 808, YISHUN RING RD",103.830842,1.416968,"HDB Flats"
"HDB Block 808A, CHAI CHEE RD",103.9238701,1.3270006,"HDB Flats"
"HDB Block 808A, CHOA CHU KANG AVE 1",103.7454887,1.375781,"HDB Flats"
"HDB Block 808B, CHAI CHEE RD",103.922252,1.327363,"HDB Flats"
"HDB Block 808B, CHOA CHU KANG AVE 1",103.7458428,1.3759425,"HDB Flats"
"HDB Block 808C, CHAI CHEE RD",103.9233711,1.327395,"HDB Flats"
"HDB Block 808C, CHOA CHU KANG AVE 1",103.7448487,1.375306,"HDB Flats"
"HDB Block 808D, CHOA CHU KANG AVE 1",103.7448487,1.375306,"HDB Flats"
"HDB Block 809, CHOA CHU KANG AVE 1",103.7448487,1.375306,"HDB Flats"
"HDB Block 809, FRENCH RD",103.860398,1.3073079,"HDB Flats"
"HDB Block 809, HOUGANG CTRL",103.8938785,1.3709267,"HDB Flats"
"HDB Block 809, TAMPINES AVE 4",103.9363774,1.3461141,"HDB Flats"
"HDB Block 809, WOODLANDS ST 81",103.7881765,1.4431576,"HDB Flats"
"HDB Block 809, YISHUN RING RD",103.830822,1.4165013,"HDB Flats"
"HDB Block 809A, CHOA CHU KANG AVE 1",103.7448487,1.375306,"HDB Flats"
"HDB Block 809B, CHOA CHU KANG AVE 1",103.7448487,1.375306,"HDB Flats"
"HDB Block 81, BEDOK NTH RD",103.9403828,1.3289534,"HDB Flats"
"HDB Block 81, C'WEALTH CL",103.800275,1.303799,"HDB Flats"
"HDB Block 81, CIRCUIT RD",103.8855964,1.325511,"HDB Flats"
"HDB Block 81, LOR 4 TOA PAYOH",103.8497257,1.3359392,"HDB Flats"
"HDB Block 81, MACPHERSON LANE",103.8853766,1.3316076,"HDB Flats"
"HDB Block 81, MARINE PARADE CTRL",103.9077964,1.3014005,"HDB Flats"
"HDB Block 81, REDHILL LANE",103.8194978,1.2877982,"HDB Flats"
"HDB Block 81, STRATHMORE AVE",103.809192,1.2946033,"HDB Flats"
"HDB Block 81, TIONG POH RD",103.8329239,1.282685,"HDB Flats"
"HDB Block 81, WHAMPOA DR",103.8565444,1.3239466,"HDB Flats"
"HDB Block 81A, LOR 4 TOA PAYOH",103.8497257,1.3359392,"HDB Flats"
"HDB Block 81B, LOR 4 TOA PAYOH",103.8497257,1.3359392,"HDB Flats"
"HDB Block 81C, LOR 4 TOA PAYOH",103.8497257,1.3359392,"HDB Flats"
"HDB Block 810, CHOA CHU KANG AVE 7",103.7476271,1.3762817,"HDB Flats"
"HDB Block 810, HOUGANG CTRL",103.8933293,1.3715423,"HDB Flats"
"HDB Block 810, JURONG WEST ST 81",103.6953659,1.3469719,"HDB Flats"
"HDB Block 810, TAMPINES AVE 4",103.9366751,1.3463789,"HDB Flats"
"HDB Block 810, WOODLANDS ST 81",103.788088,1.44271,"HDB Flats"
"HDB Block 810, YISHUN RING RD",103.8316476,1.4161951,"HDB Flats"
"HDB Block 810A, CHOA CHU KANG AVE 7",103.7460476,1.3734679,"HDB Flats"
"HDB Block 810B, CHOA CHU KANG AVE 7",103.7455028,1.3744101,"HDB Flats"
"HDB Block 811, CHOA CHU KANG AVE 7",103.7476271,1.3762817,"HDB Flats"
"HDB Block 811, FRENCH RD",103.8611109,1.3077319,"HDB Flats"
"HDB Block 811, HOUGANG CTRL",103.8937235,1.3718247,"HDB Flats"
"HDB Block 811, JURONG WEST ST 81",103.69652,1.346161,"HDB Flats"
"HDB Block 811, TAMPINES AVE 4",103.9377036,1.3464768,"HDB Flats"
"HDB Block 811, YISHUN RING RD",103.8321754,1.4164244,"HDB Flats"
"HDB Block 811A, CHOA CHU KANG AVE 7",103.7476271,1.3762817,"HDB Flats"
"HDB Block 811A, JURONG WEST ST 81",103.69652,1.346161,"HDB Flats"
"HDB Block 811B, CHOA CHU KANG AVE 7",103.7476271,1.3762817,"HDB Flats"
"HDB Block 812, JURONG WEST ST 81",103.6957564,1.346285,"HDB Flats"
"HDB Block 812, TAMPINES AVE 4",103.9373755,1.3469734,"HDB Flats"
"HDB Block 812, YISHUN RING RD",103.8321348,1.417086,"HDB Flats"
"HDB Block 812A, CHOA CHU KANG AVE 7",103.7460476,1.3734679,"HDB Flats"
"HDB Block 812B, CHOA CHU KANG AVE 7",103.7460476,1.3734679,"HDB Flats"
"HDB Block 812C, CHOA CHU KANG AVE 7",103.745769,1.3727412,"HDB Flats"
"HDB Block 813, CHOA CHU KANG AVE 7",103.7458827,1.372766,"HDB Flats"
"HDB Block 813, JELLICOE RD",103.862054,1.3074269,"HDB Flats"
"HDB Block 813, JURONG WEST ST 81",103.6956212,1.3461101,"HDB Flats"
"HDB Block 813, TAMPINES ST 81",103.9364691,1.3469787,"HDB Flats"
"HDB Block 813, YISHUN RING RD",103.8325187,1.4178482,"HDB Flats"
"HDB Block 813A, CHOA CHU KANG AVE 7",103.7451226,1.3736921,"HDB Flats"
"HDB Block 813A, YISHUN RING RD",103.8321348,1.417086,"HDB Flats"
"HDB Block 813B, YISHUN RING RD",103.8323073,1.4173244,"HDB Flats"
"HDB Block 814, CHOA CHU KANG AVE 7",103.7476271,1.3762817,"HDB Flats"
"HDB Block 814, HOUGANG AVE 10",103.8931967,1.3722288,"HDB Flats"
"HDB Block 814, JELLICOE RD",103.861624,1.3072728,"HDB Flats"
"HDB Block 814, JURONG WEST ST 81",103.6956601,1.3457335,"HDB Flats"
"HDB Block 814, TAMPINES ST 81",103.9365719,1.3472458,"HDB Flats"
"HDB Block 815, CHOA CHU KANG AVE 7",103.7465288,1.376422,"HDB Flats"
"HDB Block 815, JELLICOE RD",103.861541,1.306939,"HDB Flats"
"HDB Block 815, JURONG WEST ST 81",103.69576,1.3453329,"HDB Flats"
"HDB Block 815, TAMPINES AVE 4",103.9374662,1.3473389,"HDB Flats"
"HDB Block 815A, CHOA CHU KANG AVE 7",103.7465288,1.376422,"HDB Flats"
"HDB Block 815B, CHOA CHU KANG AVE 7",103.7465288,1.376422,"HDB Flats"
"HDB Block 815C, CHOA CHU KANG AVE 7",103.7476271,1.3762817,"HDB Flats"
"HDB Block 816, JELLICOE RD",103.8611596,1.3069888,"HDB Flats"
"HDB Block 816, JURONG WEST ST 81",103.696389,1.345411,"HDB Flats"
"HDB Block 816, KEAT HONG LINK",103.7484053,1.3759208,"HDB Flats"
"HDB Block 816, TAMPINES AVE 4",103.9379891,1.3471672,"HDB Flats"
"HDB Block 816, WOODLANDS ST 82",103.7900224,1.4420068,"HDB Flats"
"HDB Block 816, YISHUN ST 81",103.8331571,1.41215,"HDB Flats"
"HDB Block 816A, KEAT HONG LINK",103.7484053,1.3759208,"HDB Flats"
"HDB Block 816B, KEAT HONG LINK",103.7484053,1.3759208,"HDB Flats"
"HDB Block 817, JELLICOE RD",103.860865,1.306766,"HDB Flats"
"HDB Block 817, JURONG WEST ST 81",103.695429,1.344958,"HDB Flats"
"HDB Block 817, KEAT HONG LINK",103.7491623,1.377557,"HDB Flats"
"HDB Block 817, TAMPINES ST 81",103.936553,1.347639,"HDB Flats"
"HDB Block 817, WOODLANDS ST 82",103.7909418,1.4416127,"HDB Flats"
"HDB Block 817, YISHUN ST 81",103.8339327,1.4121085,"HDB Flats"
"HDB Block 817A, KEAT HONG LINK",103.7487484,1.3765643,"HDB Flats"
"HDB Block 817B, KEAT HONG LINK",103.7487484,1.3765643,"HDB Flats"
"HDB Block 817C, KEAT HONG LINK",103.7491623,1.377557,"HDB Flats"
"HDB Block 818, CHOA CHU KANG AVE 1",103.7490614,1.3779352,"HDB Flats"
"HDB Block 818, JURONG WEST ST 81",103.695122,1.345182,"HDB Flats"
"HDB Block 818, TAMPINES ST 81",103.936695,1.347969,"HDB Flats"
"HDB Block 818, WOODLANDS ST 82",103.7898696,1.4416359,"HDB Flats"
"HDB Block 818A, CHOA CHU KANG AVE 1",103.7448487,1.375306,"HDB Flats"
"HDB Block 818B, CHOA CHU KANG AVE 1",103.7483194,1.3772993,"HDB Flats"
"HDB Block 818C, CHOA CHU KANG AVE 1",103.7480807,1.3766917,"HDB Flats"
"HDB Block 819, JURONG WEST ST 81",103.6950654,1.3455316,"HDB Flats"
"HDB Block 819, TAMPINES ST 81",103.936696,1.348389,"HDB Flats"
"HDB Block 819, WOODLANDS ST 82",103.7907008,1.4410921,"HDB Flats"
"HDB Block 819, YISHUN ST 81",103.834119,1.4127209,"HDB Flats"
"HDB Block 82, BEDOK NTH RD",103.940299,1.329549,"HDB Flats"
"HDB Block 82, C'WEALTH CL",103.8004161,1.3042141,"HDB Flats"
"HDB Block 82, CIRCUIT RD",103.8894844,1.3241946,"HDB Flats"
"HDB Block 82, LOR 4 TOA PAYOH",103.848814,1.335969,"HDB Flats"
"HDB Block 82, MACPHERSON LANE",103.8857977,1.3323253,"HDB Flats"
"HDB Block 82, MARINE PARADE CTRL",103.9077964,1.3014005,"HDB Flats"
"HDB Block 82, REDHILL LANE",103.8193267,1.2874608,"HDB Flats"
"HDB Block 82, STRATHMORE AVE",103.8088511,1.2944833,"HDB Flats"
"HDB Block 82, TELOK BLANGAH DR",103.807777,1.273787,"HDB Flats"
"HDB Block 82, TIONG POH RD",103.833219,1.2829972,"HDB Flats"
"HDB Block 82, WHAMPOA DR",103.8569406,1.3235999,"HDB Flats"
"HDB Block 82A, CIRCUIT RD",103.8873558,1.3269324,"HDB Flats"
"HDB Block 82A, LOR 4 TOA PAYOH",103.848814,1.335969,"HDB Flats"
"HDB Block 82A, MACPHERSON LANE",103.8853766,1.3316076,"HDB Flats"
"HDB Block 82B, CIRCUIT RD",103.8893181,1.3237374,"HDB Flats"
"HDB Block 82B, LOR 4 TOA PAYOH",103.8497257,1.3359392,"HDB Flats"
"HDB Block 820, JURONG WEST ST 81",103.6951851,1.3463407,"HDB Flats"
"HDB Block 820, TAMPINES ST 81",103.936179,1.347988,"HDB Flats"
"HDB Block 820, WOODLANDS ST 82",103.789995,1.441146,"HDB Flats"
"HDB Block 820, YISHUN ST 81",103.834119,1.4127209,"HDB Flats"
"HDB Block 821, JURONG WEST ST 81",103.6945743,1.3470585,"HDB Flats"
"HDB Block 821, TAMPINES ST 81",103.934491,1.348648,"HDB Flats"
"HDB Block 821, WOODLANDS ST 82",103.7909418,1.4416127,"HDB Flats"
"HDB Block 821, YISHUN ST 81",103.8339765,1.413407,"HDB Flats"
"HDB Block 821A, JURONG WEST ST 81",103.6945743,1.3470585,"HDB Flats"
"HDB Block 822, JURONG WEST ST 81",103.6935749,1.3467796,"HDB Flats"
"HDB Block 822, TAMPINES ST 81",103.9345747,1.3482836,"HDB Flats"
"HDB Block 822, WOODLANDS ST 82",103.7894294,1.4418708,"HDB Flats"
"HDB Block 822, YISHUN ST 81",103.8339549,1.4137505,"HDB Flats"
"HDB Block 823, JURONG WEST ST 81",103.6943114,1.3467749,"HDB Flats"
"HDB Block 823, TAMPINES ST 81",103.9322421,1.3493737,"HDB Flats"
"HDB Block 823, WOODLANDS ST 82",103.78949,1.440912,"HDB Flats"
"HDB Block 823, YISHUN ST 81",103.833568,1.414017,"HDB Flats"
"HDB Block 823A, TAMPINES ST 81",103.9322421,1.3493737,"HDB Flats"
"HDB Block 823A, WOODLANDS ST 82",103.7894688,1.4414288,"HDB Flats"
"HDB Block 824, JURONG WEST ST 81",103.6943234,1.346365,"HDB Flats"
"HDB Block 824, TAMPINES ST 81",103.9322421,1.3493737,"HDB Flats"
"HDB Block 824, WOODLANDS ST 81",103.7891018,1.4395239,"HDB Flats"
"HDB Block 824, YISHUN ST 81",103.8332506,1.4137442,"HDB Flats"
"HDB Block 824A, WOODLANDS ST 81",103.789281,1.438774,"HDB Flats"
"HDB Block 825, JURONG WEST ST 81",103.6933189,1.34624,"HDB Flats"
"HDB Block 825, TAMPINES ST 81",103.9327527,1.3494891,"HDB Flats"
"HDB Block 825, WOODLANDS ST 81",103.789281,1.438774,"HDB Flats"
"HDB Block 825, YISHUN ST 81",103.8328792,1.4143578,"HDB Flats"
"HDB Block 826, JURONG WEST ST 81",103.694069,1.346103,"HDB Flats"
"HDB Block 826, TAMPINES ST 81",103.933469,1.349408,"HDB Flats"
"HDB Block 826, WOODLANDS ST 81",103.786989,1.442411,"HDB Flats"
"HDB Block 826, YISHUN ST 81",103.8332506,1.4137442,"HDB Flats"
"HDB Block 826A, TAMPINES ST 81",103.933469,1.349408,"HDB Flats"
"HDB Block 827, JURONG WEST ST 81",103.693113,1.3455839,"HDB Flats"
"HDB Block 827, TAMPINES ST 81",103.933901,1.349652,"HDB Flats"
"HDB Block 827, WOODLANDS ST 81",103.8324109,1.4147504,"HDB Flats"
"HDB Block 827, YISHUN ST 81",103.8324109,1.4147504,"HDB Flats"
"HDB Block 827A, TAMPINES ST 81",103.9322421,1.3493737,"HDB Flats"
"HDB Block 827B, TAMPINES ST 81",103.9326533,1.3501725,"HDB Flats"
"HDB Block 828, JURONG WEST ST 81",103.692441,1.3466555,"HDB Flats"
"HDB Block 828, TAMPINES ST 81",103.93485,1.348836,"HDB Flats"
"HDB Block 828, WOODLANDS ST 81",103.7898767,1.4392193,"HDB Flats"
"HDB Block 828, YISHUN ST 81",103.832772,1.415187,"HDB Flats"
"HDB Block 828A, JURONG WEST ST 81",103.693635,1.345019,"HDB Flats"
"HDB Block 828A, TAMPINES ST 81",103.93485,1.348836,"HDB Flats"
"HDB Block 829, JURONG WEST ST 81",103.694079,1.344924,"HDB Flats"
"HDB Block 829, TAMPINES ST 81",103.9349313,1.3492489,"HDB Flats"
"HDB Block 829, WOODLANDS ST 83",103.7898859,1.4397025,"HDB Flats"
"HDB Block 829, YISHUN ST 81",103.8331333,1.4146255,"HDB Flats"
"HDB Block 83, C'WEALTH CL",103.800431,1.304731,"HDB Flats"
"HDB Block 83, CIRCUIT RD",103.8897217,1.3236397,"HDB Flats"
"HDB Block 83, LOR 2 TOA PAYOH",103.847947,1.335808,"HDB Flats"
"HDB Block 83, MACPHERSON LANE",103.8853766,1.3316076,"HDB Flats"
"HDB Block 83, MARINE PARADE CTRL",103.9077964,1.3014005,"HDB Flats"
"HDB Block 83, REDHILL LANE",103.819286,1.28689,"HDB Flats"
"HDB Block 83, STRATHMORE AVE",103.808274,1.2946845,"HDB Flats"
"HDB Block 83, WHAMPOA DR",103.8569406,1.3235999,"HDB Flats"
"HDB Block 83A, C'WEALTH CL",103.799224,1.304357,"HDB Flats"
"HDB Block 83A, CIRCUIT RD",103.8894844,1.3241946,"HDB Flats"
"HDB Block 83B, C'WEALTH CL",103.800275,1.303799,"HDB Flats"
"HDB Block 83B, CIRCUIT RD",103.8897217,1.3236397,"HDB Flats"
"HDB Block 830, HOUGANG CTRL",103.8938785,1.3709267,"HDB Flats"
"HDB Block 830, JURONG WEST ST 81",103.6934566,1.3453423,"HDB Flats"
"HDB Block 830, TAMPINES ST 82",103.934779,1.350165,"HDB Flats"
"HDB Block 830, WOODLANDS ST 83",103.790799,1.439341,"HDB Flats"
"HDB Block 830, YISHUN ST 81",103.8338219,1.4141341,"HDB Flats"
"HDB Block 830A, HOUGANG CTRL",103.8938785,1.3709267,"HDB Flats"
"HDB Block 830A, JURONG WEST ST 81",103.692441,1.3466555,"HDB Flats"
"HDB Block 831, HOUGANG CTRL",103.8900494,1.3714262,"HDB Flats"
"HDB Block 831, JURONG WEST ST 81",103.694624,1.34486,"HDB Flats"
"HDB Block 831, TAMPINES ST 83",103.934489,1.350301,"HDB Flats"
"HDB Block 831, WOODLANDS ST 83",103.7913139,1.4393112,"HDB Flats"
"HDB Block 831A, JURONG WEST ST 81",103.6950654,1.3455316,"HDB Flats"
"HDB Block 832, HOUGANG CTRL",103.8896606,1.3706357,"HDB Flats"
"HDB Block 832, JURONG WEST ST 81",103.692441,1.3466555,"HDB Flats"
"HDB Block 832, TAMPINES ST 82",103.935295,1.350182,"HDB Flats"
"HDB Block 832, WOODLANDS ST 83",103.790756,1.439712,"HDB Flats"
"HDB Block 832, YISHUN ST 81",103.8346514,1.4147097,"HDB Flats"
"HDB Block 832A, JURONG WEST ST 81",103.692441,1.3466555,"HDB Flats"
"HDB Block 833, HOUGANG CTRL",103.8894872,1.3704534,"HDB Flats"
"HDB Block 833, JURONG WEST ST 81",103.6943029,1.3439097,"HDB Flats"
"HDB Block 833, TAMPINES ST 83",103.934012,1.350714,"HDB Flats"
"HDB Block 833, WOODLANDS ST 83",103.790508,1.440142,"HDB Flats"
"HDB Block 833, YISHUN ST 81",103.8338509,1.4146389,"HDB Flats"
"HDB Block 834, HOUGANG CTRL",103.889675,1.3699545,"HDB Flats"
"HDB Block 834, JURONG WEST ST 81",103.694293,1.343257,"HDB Flats"
"HDB Block 834, TAMPINES ST 82",103.935715,1.350247,"HDB Flats"
"HDB Block 834, WOODLANDS ST 83",103.791101,1.440027,"HDB Flats"
"HDB Block 834, YISHUN ST 81",103.835284,1.4139306,"HDB Flats"
"HDB Block 835, HOUGANG CTRL",103.8899409,1.3703878,"HDB Flats"
"HDB Block 835, JURONG WEST ST 81",103.6939176,1.343589,"HDB Flats"
"HDB Block 835, TAMPINES ST 83",103.933929,1.35116,"HDB Flats"
"HDB Block 835, WOODLANDS ST 83",103.790963,1.440424,"HDB Flats"
"HDB Block 835, YISHUN ST 81",103.8333778,1.4150571,"HDB Flats"
"HDB Block 836, HOUGANG CTRL",103.8908616,1.36992,"HDB Flats"
"HDB Block 836, JURONG WEST ST 81",103.693313,1.34317,"HDB Flats"
"HDB Block 836, TAMPINES ST 82",103.935199,1.350518,"HDB Flats"
"HDB Block 836, WOODLANDS ST 83",103.7918386,1.4400803,"HDB Flats"
"HDB Block 836, YISHUN ST 81",103.832901,1.415572,"HDB Flats"
"HDB Block 837, HOUGANG CTRL",103.891397,1.369333,"HDB Flats"
"HDB Block 837, JURONG WEST ST 81",103.692894,1.343058,"HDB Flats"
"HDB Block 837, TAMPINES ST 83",103.934264,1.350902,"HDB Flats"
"HDB Block 837, WOODLANDS ST 82",103.791498,1.441311,"HDB Flats"
"HDB Block 837, YISHUN ST 81",103.833023,1.4160502,"HDB Flats"
"HDB Block 837A, JURONG WEST ST 81",103.693313,1.34317,"HDB Flats"
"HDB Block 838, HOUGANG CTRL",103.8908616,1.36992,"HDB Flats"
"HDB Block 838, JURONG WEST ST 81",103.6937354,1.3438263,"HDB Flats"
"HDB Block 838, TAMPINES ST 82",103.935607,1.351084,"HDB Flats"
"HDB Block 838, WOODLANDS ST 82",103.791258,1.442105,"HDB Flats"
"HDB Block 838, YISHUN ST 81",103.8332833,1.4164009,"HDB Flats"
"HDB Block 838A, HOUGANG CTRL",103.8908616,1.36992,"HDB Flats"
"HDB Block 839, JURONG WEST ST 81",103.6927678,1.3438514,"HDB Flats"
"HDB Block 839, TAMPINES ST 83",103.934284,1.351261,"HDB Flats"
"HDB Block 839, WOODLANDS ST 82",103.7919824,1.4427435,"HDB Flats"
"HDB Block 839, YISHUN ST 81",103.833616,1.415913,"HDB Flats"
"HDB Block 839A, WOODLANDS ST 82",103.7909418,1.4416127,"HDB Flats"
"HDB Block 84, BEDOK NTH ST 4",103.9396682,1.3317512,"HDB Flats"
"HDB Block 84, C'WEALTH CL",103.799224,1.304357,"HDB Flats"
"HDB Block 84, LOR 2 TOA PAYOH",103.847793,1.3352337,"HDB Flats"
"HDB Block 84, MARINE PARADE CTRL",103.9077964,1.3014005,"HDB Flats"
"HDB Block 84, REDHILL LANE",103.818777,1.287334,"HDB Flats"
"HDB Block 84, TELOK BLANGAH HTS",103.8099931,1.2769546,"HDB Flats"
"HDB Block 84, WHAMPOA DR",103.857007,1.323146,"HDB Flats"
"HDB Block 84A, C'WEALTH CL",103.8468972,1.3353816,"HDB Flats"
"HDB Block 84A, LOR 2 TOA PAYOH",103.847793,1.3352337,"HDB Flats"
"HDB Block 84B, LOR 2 TOA PAYOH",103.8467159,1.3358244,"HDB Flats"
"HDB Block 84C, LOR 2 TOA PAYOH",103.847793,1.3352337,"HDB Flats"
"HDB Block 840, JURONG WEST ST 81",103.692441,1.3466555,"HDB Flats"
"HDB Block 840, TAMPINES ST 82",103.935607,1.351084,"HDB Flats"
"HDB Block 840, WOODLANDS ST 82",103.792415,1.443797,"HDB Flats"
"HDB Block 840, YISHUN ST 81",103.8337728,1.4153866,"HDB Flats"
"HDB Block 840A, YISHUN ST 81",103.8337728,1.4153866,"HDB Flats"
"HDB Block 841, JURONG WEST ST 81",103.692441,1.3466555,"HDB Flats"
"HDB Block 841, TAMPINES ST 83",103.9343169,1.3516459,"HDB Flats"
"HDB Block 841, WOODLANDS ST 82",103.791665,1.443597,"HDB Flats"
"HDB Block 841, YISHUN ST 81",103.834256,1.416011,"HDB Flats"
"HDB Block 841A, JURONG WEST ST 81",103.692441,1.3466555,"HDB Flats"
"HDB Block 842, JURONG WEST ST 81",103.6933088,1.3445201,"HDB Flats"
"HDB Block 842, SIMS AVE",103.9015749,1.317905,"HDB Flats"
"HDB Block 842, TAMPINES ST 82",103.9366548,1.3509186,"HDB Flats"
"HDB Block 842, WOODLANDS ST 82",103.7923519,1.443475,"HDB Flats"
"HDB Block 842A, TAMPINES ST 82",103.9366548,1.3509186,"HDB Flats"
"HDB Block 842B, TAMPINES ST 82",103.9366548,1.3509186,"HDB Flats"
"HDB Block 842C, TAMPINES ST 82",103.9366548,1.3509186,"HDB Flats"
"HDB Block 842D, TAMPINES ST 82",103.9366548,1.3509186,"HDB Flats"
"HDB Block 842E, TAMPINES ST 82",103.938665,1.35212,"HDB Flats"
"HDB Block 842F, TAMPINES ST 82",103.9366548,1.3509186,"HDB Flats"
"HDB Block 842G, TAMPINES ST 82",103.9366548,1.3509186,"HDB Flats"
"HDB Block 842H, TAMPINES ST 82",103.9369143,1.3517113,"HDB Flats"
"HDB Block 843, JURONG WEST ST 81",103.6940048,1.3441085,"HDB Flats"
"HDB Block 843, TAMPINES ST 83",103.934599,1.351858,"HDB Flats"
"HDB Block 843, WOODLANDS ST 82",103.792647,1.44312,"HDB Flats"
"HDB Block 844, JURONG WEST ST 81",103.692441,1.3466555,"HDB Flats"
